enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1835,63,14,1,0,2,0,5,1,3,5,5,63,1
820,63,14,1,0,2,0,5,14,4,5,0,39,1
10704,69,90,1,0,1,0,5,18,1,5,3,28,0
11841,49,84,1,0,2,0,5,18,3,5,1,185,0
8253,13,89,1,0,2,0,5,17,1,5,4,4,0
7833,69,90,1,0,0,1,5,15,3,5,1,65,0
10467,5,84,1,0,2,0,5,4,3,5,2,45,1
11222,30,77,1,1,0,0,5,11,3,5,5,35,0
3946,5,84,1,0,1,0,5,19,4,5,3,157,0
7703,15,37,1,0,0,2,5,17,4,4,0,16,0
3608,13,89,1,0,2,0,5,15,6,4,2,152,0
8512,5,84,1,1,2,0,5,21,6,4,1,69,0
8351,100,39,1,1,0,2,5,5,6,4,4,9,1
7856,13,89,1,1,0,1,5,0,4,4,0,73,0
9931,48,81,1,0,2,0,5,2,3,5,4,50,1
7041,5,84,1,0,2,0,5,18,1,5,3,64,0
5744,13,89,1,0,2,0,5,3,1,5,3,81,0
3601,102,90,1,0,2,0,5,6,4,5,4,34,0
8684,2,72,1,1,0,0,4,5,4,5,5,34,0
5860,5,84,1,0,2,0,5,15,3,5,0,15,0
9961,63,14,1,1,0,0,5,14,3,5,5,69,1
1848,5,84,1,0,2,2,5,21,3,5,3,86,1
3282,59,26,1,1,0,0,5,0,3,5,0,76,0
8806,21,33,1,0,0,0,5,8,3,5,2,12,1
2916,81,73,1,0,2,2,5,5,2,5,4,26,0
12113,92,20,2,0,2,1,5,21,7,5,5,75,0
11223,63,14,1,0,2,0,5,16,3,5,0,12,0
5057,48,81,1,1,2,2,2,17,1,2,0,13,0
5293,63,14,1,1,0,0,5,20,1,2,5,29,0
572,5,84,1,1,2,1,5,0,1,5,0,11,1
2922,5,84,1,0,2,2,5,4,3,5,0,89,0
4171,13,89,1,1,2,2,5,21,7,5,4,184,0
12159,13,89,1,1,0,0,4,0,0,0,0,13,0
6559,13,89,1,1,2,1,4,0,7,2,5,52,0
5800,47,63,1,0,2,0,5,9,1,5,0,27,0
7799,63,14,1,1,2,0,5,16,1,1,0,16,1
9048,48,81,1,1,2,2,5,6,3,5,4,19,1
8114,49,84,1,0,2,0,5,17,0,5,1,155,0
10787,5,84,1,0,2,2,5,21,4,5,4,50,0
6312,48,81,0,0,2,2,5,6,4,5,0,121,0
9148,63,14,1,0,2,0,5,14,2,5,0,24,1
7854,63,14,1,0,2,0,5,16,5,5,5,10,1
9057,96,18,1,0,2,0,5,3,5,5,2,130,0
1729,48,81,1,1,0,3,5,18,5,5,0,19,0
12102,30,77,1,0,1,0,5,14,3,5,0,41,0
4940,84,76,1,0,2,0,5,16,2,5,0,45,0
2562,98,71,1,0,2,0,5,12,2,5,4,3,0
4471,5,84,1,0,2,2,5,21,3,5,3,3,0
2427,63,14,1,1,2,0,4,20,3,5,5,150,1
771,5,84,1,0,2,2,5,4,1,5,3,1,0
4782,5,84,1,0,2,0,5,4,4,1,0,94,0
3392,30,77,1,1,0,0,5,2,4,1,0,152,1
7155,22,1,1,1,0,0,5,0,1,5,0,108,1
11423,100,39,1,0,2,2,5,18,1,5,0,49,0
10925,5,84,1,1,2,3,5,1,4,4,0,9,1
2114,48,81,1,0,2,3,5,16,4,4,0,21,0
5798,24,7,0,1,0,1,5,20,4,4,5,47,1
11275,5,84,1,0,2,0,5,16,0,0,0,8,0
8793,5,84,1,1,0,1,5,11,4,5,0,187,0
1916,13,89,1,1,2,1,5,19,4,5,5,29,1
5551,101,13,1,1,2,2,5,11,1,5,1,31,0
12260,13,89,1,1,2,2,5,21,4,4,4,14,0
2937,63,14,1,0,2,2,5,16,0,5,1,25,0
12233,30,77,1,0,2,2,5,21,4,5,1,22,0
4362,92,20,1,1,2,0,5,9,4,5,4,17,1
10732,5,84,1,1,1,0,5,13,1,5,0,11,1
3819,63,14,1,0,0,2,5,15,0,1,0,10,0
11566,73,74,1,0,2,0,5,17,5,5,0,18,0
12182,101,13,1,0,2,0,5,15,1,5,0,20,0
12289,120,91,1,0,0,0,5,1,1,5,2,26,0
9114,121,83,1,1,0,0,5,11,1,5,5,83,0
2167,5,84,1,0,2,0,5,11,4,5,1,4,0
970,63,14,1,0,0,0,5,0,5,5,0,8,1
4500,94,66,1,0,2,2,5,21,1,1,4,65,0
10277,5,84,1,0,2,0,2,7,4,5,0,65,0
1760,36,30,1,0,2,0,5,13,7,5,0,166,0
3441,13,89,1,0,2,2,5,21,0,5,4,59,0
2386,63,14,1,0,0,0,5,16,4,5,2,59,0
3834,102,90,1,1,1,0,5,5,4,5,4,239,1
6771,101,13,1,0,2,0,5,13,0,5,0,20,1
5700,5,84,1,0,2,0,5,17,3,5,0,40,0
11866,121,83,0,0,2,0,5,21,3,5,4,56,1
8503,5,84,1,0,2,2,5,21,4,5,2,68,0
2885,119,88,1,0,1,0,0,13,5,5,0,39,0
5541,5,84,1,0,2,2,5,19,3,5,1,15,0
8212,63,14,0,1,0,2,5,15,3,5,5,25,1
1466,5,84,1,0,2,3,5,21,7,5,5,140,0
2786,21,33,1,0,2,0,5,19,4,1,0,8,0
8759,5,84,1,0,2,2,5,21,1,3,4,41,0
3087,63,14,1,0,2,0,5,15,3,5,0,45,1
9731,63,14,1,1,2,4,5,20,3,5,5,14,1
9941,48,81,1,0,2,0,5,1,3,5,4,12,0
837,111,86,0,1,2,2,5,17,1,5,0,9,0
11446,82,40,0,0,2,2,5,9,2,3,3,50,0
4234,63,14,0,1,0,0,5,13,5,2,0,52,1
4236,63,14,0,0,0,0,5,20,0,5,0,67,1
6377,13,89,1,0,2,2,5,4,1,5,2,27,0
10842,5,84,1,1,2,1,5,0,1,5,0,19,0
6084,30,77,1,0,2,2,5,21,6,5,4,215,0
3886,63,14,0,0,2,0,5,11,4,5,0,83,0
9833,5,84,1,0,2,0,5,21,7,5,1,46,0
3962,48,81,0,0,0,2,5,3,1,5,0,43,1
12177,5,84,1,0,2,0,5,21,4,1,0,1,0
1335,5,84,1,0,2,0,5,16,4,4,1,113,1
5503,49,84,1,1,2,0,5,14,4,4,0,151,1
6607,49,84,1,0,0,0,5,1,5,5,0,89,0
2400,63,14,1,0,2,0,5,13,1,5,0,77,0
8363,48,81,1,0,2,0,5,21,5,5,4,47,0
5476,5,84,1,0,2,0,5,14,3,5,0,22,0
6016,63,14,1,0,2,0,5,13,1,5,0,219,1
5250,63,14,1,0,0,0,5,16,0,5,4,38,1
122,100,39,1,0,1,1,5,5,0,5,0,22,0
5259,63,14,1,0,1,0,5,13,0,0,0,14,1
8323,63,14,1,0,0,2,5,14,4,0,0,43,0
11683,63,14,1,0,2,0,5,19,2,5,5,7,1
11341,63,14,1,1,0,1,5,15,2,5,0,188,1
7150,115,26,1,0,0,2,5,17,1,5,1,37,0
10791,5,84,1,0,2,0,5,21,1,4,0,105,1
4302,81,73,1,0,2,2,5,3,4,5,0,113,0
9281,47,63,1,0,2,2,5,6,4,5,4,37,0
4111,13,89,1,1,0,0,5,14,4,5,3,23,1
7826,84,76,0,0,0,0,5,1,0,1,0,236,0
5012,1,75,1,1,2,3,5,21,1,4,4,23,0
588,5,84,1,1,0,0,4,19,1,4,5,82,1
3264,5,84,0,0,2,0,2,14,1,1,0,32,0
10012,98,71,0,1,2,0,1,7,1,1,4,79,0
7779,63,14,1,0,2,0,5,20,1,2,0,14,1
6371,63,14,1,0,2,0,5,18,1,5,4,98,1
11412,5,84,1,1,0,1,5,15,1,5,0,106,0
3691,13,89,1,0,2,1,5,21,0,5,5,20,0
3950,48,81,2,1,0,0,2,18,0,5,0,47,0
3636,5,84,0,1,0,0,5,1,0,4,4,110,1
6825,13,89,1,0,2,0,5,21,0,4,4,120,0
5837,5,84,0,1,2,2,2,14,4,1,0,94,0
10633,85,35,1,0,2,0,5,14,1,5,1,220,0
6059,15,37,1,1,2,0,5,3,1,5,1,3,0
10281,5,84,0,1,0,0,5,13,1,5,5,107,1
1831,5,84,1,1,2,0,5,11,1,5,5,79,0
4139,49,84,1,0,2,0,5,19,4,1,0,19,0
5688,48,81,1,0,2,2,5,21,3,5,1,168,0
2746,82,40,1,0,1,0,5,19,4,4,1,222,0
11395,13,89,1,0,2,2,4,2,3,5,0,38,0
8995,6,87,1,1,0,1,4,13,0,5,0,151,0
4954,90,82,1,0,2,0,5,5,1,5,0,5,0
5985,13,89,1,0,2,0,5,8,7,5,4,75,0
8325,50,44,0,1,2,2,5,13,7,5,0,25,0
9810,63,14,1,0,2,0,5,18,7,5,3,13,0
6870,13,89,1,0,1,0,5,1,0,0,0,3,0
11447,5,84,1,0,2,0,5,21,3,5,3,87,0
6270,63,14,1,0,0,2,5,16,3,5,3,75,1
8992,5,84,1,0,2,0,0,11,2,5,1,45,0
10223,69,90,1,0,2,2,5,21,0,5,0,56,0
10685,113,88,1,0,0,0,5,5,6,5,2,137,1
849,69,90,1,1,0,2,5,1,4,4,1,60,0
8341,48,81,1,0,2,0,5,16,1,4,2,36,0
9945,5,84,0,0,2,0,5,16,1,5,0,43,0
9346,11,8,0,1,0,0,5,20,4,5,0,45,0
8832,63,14,1,0,2,2,5,17,3,5,5,185,1
3678,5,84,1,0,2,0,5,21,1,5,4,28,0
3185,103,26,1,1,2,0,5,0,1,5,5,41,0
5105,2,72,1,1,0,2,2,16,1,2,2,87,0
7879,92,20,2,0,1,1,2,18,7,5,4,174,0
2943,5,84,2,0,1,0,5,14,3,5,3,98,0
6046,98,71,0,0,2,0,5,15,0,1,0,92,0
3265,63,14,0,0,2,0,5,16,1,1,1,35,0
5160,5,84,1,0,2,0,5,10,5,1,0,177,0
9570,5,84,1,0,2,0,5,21,2,5,1,127,0
3373,41,23,1,0,2,0,5,19,1,5,5,55,0
8229,13,89,1,1,0,1,5,16,3,5,3,140,0
1543,121,83,1,1,2,0,1,11,7,5,0,179,0
6080,13,89,1,0,2,2,5,15,0,5,0,31,0
3498,48,81,1,0,2,0,5,21,7,5,4,65,0
11421,49,84,1,0,2,0,5,4,7,0,1,54,0
5145,5,84,1,1,2,0,5,16,3,5,0,73,0
1454,1,75,1,0,2,2,5,21,1,5,0,24,0
4354,68,65,1,1,2,1,5,14,1,5,5,15,0
6919,69,90,1,1,2,4,5,11,1,5,5,27,0
11259,92,20,1,0,2,2,5,21,1,1,0,41,0
614,97,26,1,0,2,0,5,9,4,1,0,27,0
9639,94,66,1,0,1,0,1,11,6,5,1,41,0
9660,49,84,0,0,2,0,5,16,1,5,3,56,0
1049,93,55,1,0,2,2,5,16,1,5,1,84,0
5953,94,66,1,0,2,2,5,18,3,5,4,2,0
11851,13,89,1,0,2,2,5,6,4,5,0,45,0
12232,63,14,1,0,2,2,5,15,4,5,0,40,1
9659,77,59,1,0,0,0,5,16,2,5,0,44,0
82,5,84,1,0,2,0,5,5,2,5,0,119,1
2803,5,84,1,1,2,3,5,21,3,4,4,10,0
10610,63,14,1,0,0,2,5,18,1,5,1,40,1
10240,5,84,1,0,2,0,5,21,5,5,0,172,0
11628,5,84,1,0,2,0,5,1,6,5,1,46,1
3748,49,84,1,1,0,1,5,2,6,5,3,7,0
7555,63,14,1,0,2,2,5,17,7,0,0,39,0
4299,73,74,0,0,2,2,5,5,1,5,0,33,0
6479,30,77,1,0,2,3,5,21,3,5,4,51,0
6494,48,81,1,0,2,0,5,21,3,5,4,36,0
6030,48,81,1,0,2,0,5,17,3,5,2,6,0
10018,63,14,1,0,2,0,5,17,3,5,0,68,1
2654,88,69,1,1,2,3,5,19,1,5,4,52,0
3534,5,84,0,0,2,0,5,18,2,5,3,83,0
8437,5,84,1,0,2,2,5,14,2,5,0,97,0
12275,39,9,1,0,2,1,5,16,2,5,4,84,0
7549,115,26,1,0,2,3,5,1,2,5,0,73,0
8813,5,84,1,0,2,0,5,6,3,5,0,17,1
655,103,26,1,0,2,0,5,16,4,5,0,98,0
11334,11,8,1,1,0,0,5,11,4,5,0,19,0
1064,54,70,1,0,0,2,5,15,1,2,0,25,0
8706,37,35,1,1,2,2,5,5,2,2,2,94,0
1664,115,26,1,0,2,2,5,21,1,5,3,8,0
3956,60,22,1,0,2,0,5,21,1,5,0,82,0
11188,83,3,1,0,2,1,5,15,1,5,5,17,0
6052,48,81,1,0,2,0,5,7,1,5,5,12,0
7902,48,81,1,0,2,2,5,18,0,5,0,127,0
5002,92,20,1,0,2,0,5,21,4,5,4,85,0
9965,93,55,1,0,2,0,5,7,6,5,0,105,0
9197,63,14,0,0,2,0,5,11,3,5,5,43,0
3692,49,84,0,0,2,0,2,13,7,1,1,32,0
2639,17,28,1,0,2,0,5,16,7,0,0,49,1
7878,69,90,1,0,2,3,5,6,4,1,1,39,0
10411,5,84,1,0,2,0,5,21,3,5,3,56,0
2145,54,70,1,0,2,0,5,18,1,5,1,89,0
9168,5,84,1,0,2,0,5,21,3,5,4,52,0
11752,5,84,1,0,2,0,5,21,3,5,4,23,0
5876,49,84,1,1,2,4,5,13,3,5,5,134,0
7436,102,90,1,1,2,0,5,15,3,5,0,104,0
1031,94,66,1,0,2,2,5,4,5,5,3,69,0
8468,49,84,1,0,2,0,1,6,2,5,4,96,0
5484,13,89,2,1,0,1,1,20,2,5,5,12,0
10509,93,55,0,0,2,2,5,3,2,5,0,87,0
7558,65,26,1,1,0,1,5,19,2,5,5,3,0
4108,5,84,0,0,2,0,5,2,1,5,2,83,0
2677,5,84,1,0,2,0,5,21,1,5,2,92,1
10245,13,89,1,0,2,2,5,21,3,5,5,56,0
9475,5,84,1,0,2,0,5,1,3,5,0,56,1
3614,49,84,1,0,2,0,5,19,1,5,1,33,0
11366,82,40,1,0,2,2,5,2,1,5,0,5,1
9477,65,26,0,1,2,0,5,7,2,4,4,155,0
9632,49,84,0,0,2,0,5,4,1,1,0,65,0
682,115,26,1,0,2,0,5,2,7,5,0,77,0
266,13,89,1,0,2,2,5,21,6,5,0,60,0
6306,63,14,1,0,0,0,5,11,0,1,1,88,0
12060,5,84,1,0,2,0,5,15,1,5,0,100,0
6321,12,26,1,1,0,0,5,14,1,5,0,8,0
10936,5,84,1,0,2,0,5,12,1,5,0,54,1
5537,0,64,1,1,0,0,5,15,1,5,0,12,0
9077,5,84,1,1,0,1,5,11,1,5,5,56,0
9472,13,89,1,0,2,0,5,7,5,5,5,47,1
1463,63,14,1,1,0,1,5,14,5,5,5,33,1
5870,5,84,1,0,2,2,2,21,5,5,0,16,0
1726,65,26,1,0,2,4,2,14,5,5,0,12,0
8542,49,84,1,1,0,0,5,13,0,1,0,120,0
3263,101,13,1,0,2,0,5,1,0,5,1,31,1
3038,113,88,1,0,2,0,5,15,4,1,0,21,0
7140,63,14,1,0,0,2,5,18,1,0,2,83,1
10909,5,84,2,0,2,0,5,6,0,1,0,14,0
3477,5,84,1,0,2,2,5,21,7,5,4,169,0
9781,48,81,1,0,2,0,1,3,6,5,2,141,0
12116,70,26,1,0,0,1,1,19,4,5,0,104,0
158,50,44,0,0,2,0,5,2,5,5,4,25,0
8734,48,81,1,0,2,0,5,21,5,5,0,45,0
1851,63,14,1,0,2,0,5,2,5,5,1,180,1
3892,17,28,1,0,2,0,5,18,5,5,0,234,0
4691,112,26,1,1,0,0,5,0,5,5,0,80,1
4650,5,84,1,1,0,0,5,13,5,5,0,77,0
6752,54,70,1,0,2,0,5,21,5,5,4,14,0
11114,5,84,1,0,2,0,4,15,7,5,0,184,0
6294,11,8,1,0,0,0,5,14,0,5,0,25,1
6610,54,70,1,0,2,0,5,14,3,5,0,29,0
8339,120,91,1,1,2,2,0,21,7,5,4,133,0
12020,39,9,1,0,2,0,5,11,4,5,0,141,0
8787,13,89,1,0,0,0,5,16,0,0,3,52,0
668,63,14,0,0,2,2,5,18,5,5,0,91,0
9241,13,89,0,0,2,0,4,19,3,5,3,33,0
3070,5,84,0,0,1,2,5,2,1,1,1,98,0
2933,63,14,0,0,2,2,5,18,7,0,1,11,0
1675,94,66,1,1,2,0,5,11,7,0,0,55,1
1137,36,30,1,0,2,0,5,12,7,0,4,36,0
7153,48,81,1,0,2,0,5,18,4,5,0,23,0
9525,11,8,1,0,2,0,5,16,0,1,0,2,0
7158,13,89,1,0,2,0,5,17,4,5,3,75,0
2694,88,69,1,1,0,0,5,11,4,5,5,74,0
494,5,84,1,1,2,4,5,20,4,5,5,38,0
10831,5,84,1,0,2,0,5,15,2,5,4,51,0
6932,48,81,1,0,2,2,5,6,2,5,0,13,0
10934,98,71,1,1,0,0,5,14,2,5,0,63,1
9696,90,82,0,0,2,0,5,3,6,5,0,85,1
12372,100,39,1,0,2,1,5,14,0,5,1,63,0
5111,92,20,1,0,1,0,2,11,1,5,1,13,1
578,5,84,1,1,0,2,5,5,1,5,5,39,1
1345,49,84,1,1,2,0,5,19,5,5,1,23,1
4009,31,61,1,0,0,0,2,20,1,5,0,55,0
10258,5,84,0,1,2,0,5,21,1,5,0,53,1
2682,31,61,1,1,0,0,5,16,1,5,0,31,1
9412,49,84,1,0,2,0,5,17,7,5,4,23,0
9851,63,14,1,0,2,2,5,16,4,5,4,22,0
3993,43,26,1,0,2,0,5,1,4,5,5,39,0
5481,105,13,1,0,2,0,5,2,4,5,0,9,1
10846,5,84,1,1,2,0,5,15,4,5,2,4,0
11375,48,81,1,1,2,1,5,15,4,5,0,40,0
8425,63,14,1,0,2,0,5,13,5,5,1,19,1
12033,63,14,1,1,0,2,5,13,5,5,5,22,0
4164,49,84,1,1,0,2,5,2,5,5,0,45,0
7595,30,77,1,0,2,2,5,21,0,4,1,51,0
8321,1,75,1,0,2,2,5,21,0,5,4,19,0
5390,6,87,1,1,0,1,5,0,0,5,5,213,0
10494,48,81,0,1,0,0,5,15,0,5,5,67,0
10059,47,63,1,0,0,1,5,14,0,5,1,140,0
6210,5,84,1,0,2,0,5,9,3,5,4,27,0
1656,48,81,1,0,2,1,5,6,7,0,2,57,0
5404,13,89,1,1,0,0,5,5,7,0,0,178,0
2696,103,26,1,0,0,0,5,2,7,5,1,9,0
1965,121,83,1,0,2,2,5,7,4,1,0,84,0
12261,90,82,1,0,2,0,5,19,2,5,3,53,0
7054,108,64,1,1,1,0,5,19,5,5,4,28,0
2364,63,14,1,0,2,0,5,18,5,5,1,111,0
7227,6,87,1,1,0,0,5,4,5,5,2,40,1
6392,5,84,1,0,2,0,5,16,5,5,1,46,1
4764,5,84,0,0,2,0,5,21,2,4,1,169,0
6023,49,84,0,0,2,0,5,6,7,0,0,113,0
6852,48,81,0,0,2,0,5,8,2,5,0,2,0
11528,41,23,1,0,2,0,5,16,7,1,1,22,0
5887,63,14,1,0,2,0,5,19,6,1,3,57,0
4061,5,84,1,0,2,0,5,21,0,5,0,40,0
9424,48,81,1,0,2,2,5,6,7,0,2,14,0
4503,63,14,1,1,0,2,5,6,2,4,2,166,0
5103,5,84,1,0,2,3,5,21,3,4,1,79,0
7091,104,60,1,0,2,2,5,19,4,5,0,65,0
4230,63,14,1,1,0,0,5,17,1,1,0,108,0
4999,47,63,0,0,2,0,5,1,7,5,0,27,0
9898,5,84,1,0,2,0,5,6,5,2,0,190,0
9816,5,84,2,0,2,0,3,14,1,2,3,55,0
5661,94,66,0,1,2,0,5,14,1,4,1,34,0
4400,63,14,0,0,2,0,5,19,6,5,1,13,0
10249,5,84,1,1,2,0,5,7,6,5,5,16,1
10161,5,84,0,0,2,0,5,19,3,5,1,35,1
2387,4,56,0,1,2,0,5,6,3,5,4,42,1
5627,15,37,0,0,0,0,5,11,6,5,4,7,0
3006,94,66,0,0,2,2,5,19,2,5,0,145,0
3533,5,84,1,0,2,0,5,21,7,0,3,92,0
3822,63,14,1,0,2,0,5,1,4,5,5,43,1
444,5,84,1,0,2,1,5,2,4,5,4,226,1
4162,63,14,1,0,2,0,5,8,3,5,4,28,0
4360,73,74,1,1,0,0,5,13,2,5,4,15,1
450,13,89,1,0,0,1,5,1,1,3,5,39,1
728,5,84,1,0,2,0,5,8,1,3,0,47,1
393,31,61,1,0,1,0,5,21,2,5,1,28,0
5681,50,44,1,0,0,0,5,13,7,1,1,70,1
5046,48,81,1,0,2,3,5,21,1,5,1,19,1
1912,119,88,1,0,2,2,5,21,1,5,0,57,0
6674,41,23,1,0,2,0,5,14,4,5,2,30,1
8182,63,14,1,1,0,0,5,9,4,5,5,71,1
8890,111,86,1,1,2,2,5,13,3,5,5,29,0
7095,63,14,1,0,2,2,5,7,0,5,2,90,1
10964,63,14,1,0,2,0,5,17,4,5,3,32,0
1022,6,87,1,0,2,0,5,16,4,5,0,11,0
10322,77,59,1,0,1,2,5,21,2,4,4,45,0
10620,48,81,1,0,2,1,5,15,4,5,0,33,0
11791,63,14,1,0,2,2,5,20,4,5,0,43,1
10271,5,84,1,0,2,0,5,6,4,5,4,55,0
10112,63,14,1,1,0,2,5,13,4,5,0,33,1
2383,111,86,1,0,2,0,5,2,6,5,0,39,0
4993,13,89,1,0,2,0,5,1,7,5,0,25,0
7460,60,22,1,1,0,0,5,0,7,5,0,95,1
2085,90,82,1,0,2,0,5,2,1,5,0,44,0
6613,119,88,1,1,2,2,2,0,5,5,5,12,0
3151,11,8,1,0,2,0,5,16,0,5,1,26,1
5622,13,89,1,0,2,1,5,7,7,5,3,55,0
11224,63,14,1,0,0,2,5,14,4,5,0,21,0
6976,5,84,1,0,2,2,5,21,4,5,4,5,1
12,48,81,1,0,2,0,5,16,4,4,1,3,0
11196,63,14,1,0,1,0,5,15,1,5,1,12,1
7250,49,84,1,0,2,0,5,14,1,4,1,155,0
8841,63,14,1,0,2,0,5,13,3,5,0,207,1
12217,41,23,1,0,2,0,5,3,0,0,0,83,0
8089,5,84,0,1,2,0,5,11,0,4,0,27,0
1048,94,66,2,1,0,0,5,14,3,5,1,24,0
9466,13,89,1,0,2,2,5,21,1,5,0,111,0
9,6,87,1,0,2,0,5,21,1,5,0,123,0
5605,30,77,1,0,2,2,5,17,7,0,0,11,0
7133,7,52,1,0,2,0,4,0,1,2,0,20,0
3697,5,84,0,0,2,0,5,15,1,4,0,178,1
9946,49,84,0,0,2,0,5,21,1,5,4,81,0
1367,5,84,1,0,2,0,1,7,4,1,0,69,0
5260,63,14,1,0,2,0,5,17,5,1,1,1,1
5945,48,81,1,0,2,0,5,7,0,5,0,52,0
11704,100,39,1,0,2,0,5,1,1,4,1,31,0
999,7,52,1,0,2,0,3,2,1,2,0,197,0
12400,5,84,1,1,2,0,5,21,1,2,1,53,0
2076,41,23,1,0,2,4,5,7,1,2,4,150,0
5459,63,14,1,0,2,0,5,4,0,1,0,105,0
101,49,84,1,0,2,0,5,17,0,1,1,119,0
3842,63,14,1,1,0,2,4,0,4,5,5,19,1
585,49,84,1,0,0,0,5,18,4,5,0,33,1
2430,102,90,1,1,2,4,5,14,4,5,5,26,0
7882,63,14,1,0,2,0,3,14,4,5,3,10,0
8151,55,47,1,0,2,0,5,21,4,5,4,85,0
3090,5,84,1,0,2,0,2,13,4,5,0,45,1
5329,30,77,1,0,2,0,2,1,0,5,0,106,0
2561,48,81,1,1,0,0,5,14,0,5,0,39,1
8001,69,90,1,1,1,0,5,13,6,5,1,71,0
4740,73,74,0,0,2,1,5,9,5,5,4,182,0
4744,11,8,0,0,2,0,5,16,0,5,0,44,1
7175,63,14,0,0,2,0,5,14,4,5,0,63,1
3779,81,73,1,0,2,2,5,21,1,4,4,41,0
602,5,84,1,0,2,0,1,1,3,5,1,14,0
6076,63,14,1,1,0,2,5,0,5,5,0,186,0
9368,22,1,1,1,0,0,5,13,4,5,0,22,1
10064,63,14,1,1,2,0,5,20,4,5,5,104,0
2112,11,8,1,0,2,2,5,15,0,0,3,8,1
7916,63,14,0,1,0,0,5,15,0,0,5,14,0
2712,5,84,1,0,2,1,5,21,1,5,4,17,0
6019,13,89,1,0,2,2,5,21,0,5,4,55,0
6324,93,55,1,0,2,2,5,18,6,5,0,100,0
9186,63,14,1,0,0,2,5,11,4,5,0,97,0
10767,48,81,1,1,2,1,5,13,4,5,5,170,0
957,88,69,1,0,0,0,5,18,7,5,1,218,0
10671,13,89,1,1,0,1,5,15,3,5,0,1,0
4984,76,47,1,0,2,1,5,15,0,0,0,25,0
6149,48,81,1,1,2,1,5,15,0,0,5,65,0
2574,48,81,1,0,2,2,5,17,4,0,0,52,0
11068,10,27,1,0,2,0,5,1,4,5,1,64,1
2814,5,84,1,0,2,0,5,14,4,5,0,22,1
2169,4,56,1,0,0,0,5,5,4,4,1,45,0
7822,63,14,1,1,0,0,5,16,2,4,0,67,1
5533,63,14,1,1,0,2,5,14,2,4,5,52,1
5324,46,43,1,0,2,0,5,2,5,5,5,57,0
1626,102,90,1,0,2,0,5,16,4,1,3,51,0
10436,90,82,1,0,1,0,5,18,7,5,0,47,0
2121,111,86,1,0,2,0,5,15,1,5,5,226,0
10749,13,89,1,0,2,2,5,10,6,5,0,22,0
1521,5,84,1,1,2,1,5,14,6,5,5,51,0
7096,24,7,0,0,2,2,4,1,7,5,1,17,1
2186,63,14,1,1,2,0,5,17,1,1,0,77,1
5491,2,72,1,1,0,1,5,15,1,1,5,171,0
11031,48,81,1,0,2,0,5,3,0,5,0,47,0
11635,5,84,1,1,0,0,5,11,7,0,1,80,0
1564,19,48,1,1,2,2,2,16,5,4,4,19,0
10991,6,87,1,0,2,0,0,1,0,5,0,42,0
11211,30,77,1,1,0,0,0,0,0,5,5,52,0
11112,69,90,1,0,2,2,4,8,5,4,1,23,0
6873,30,77,1,0,2,2,5,1,5,4,0,17,0
12384,82,40,1,1,2,0,5,14,5,4,0,43,1
8587,73,74,1,0,2,2,5,6,4,1,0,44,0
4019,5,84,1,0,2,3,5,21,3,4,2,35,0
11982,63,14,1,1,2,0,5,11,1,5,0,136,1
417,5,84,1,0,2,2,5,2,1,4,4,36,0
48,5,84,1,0,2,0,5,19,2,5,0,5,0
12330,83,3,1,1,2,0,5,15,2,5,0,28,0
8067,5,84,1,1,2,0,5,21,2,5,0,133,0
922,48,81,0,0,2,0,5,18,2,5,0,53,1
2773,1,75,1,0,2,0,5,2,6,5,1,133,0
6034,63,14,1,0,2,2,5,2,6,5,4,52,0
5948,13,89,0,0,2,2,2,11,7,2,0,32,1
10845,5,84,1,0,2,0,5,21,1,5,0,71,0
6941,69,90,1,0,2,0,5,2,4,5,0,94,0
12379,48,81,0,0,2,0,5,21,4,5,2,54,0
3921,50,44,0,1,0,0,5,13,4,5,0,92,1
1862,13,89,0,1,1,1,5,11,2,5,0,38,1
8188,63,14,1,0,2,0,5,13,1,5,0,66,1
3823,48,81,1,0,2,0,5,17,2,5,3,21,0
410,5,84,2,1,0,0,5,2,6,5,0,15,0
3875,4,56,2,0,2,2,5,6,2,5,0,10,0
5506,77,59,1,1,1,0,0,14,2,5,0,109,1
8454,5,84,1,0,2,0,2,11,1,1,1,4,0
11662,5,84,1,0,2,3,5,21,3,4,0,32,0
144,51,80,1,0,2,2,5,10,1,5,3,3,0
9763,13,89,1,0,2,2,1,8,2,5,4,89,0
1802,5,84,1,0,2,3,5,7,1,1,0,111,0
11993,54,70,1,0,2,0,5,7,0,5,4,53,0
7909,63,14,1,0,0,0,5,11,0,0,0,32,1
5679,30,77,0,0,2,0,5,18,0,0,0,7,0
2138,51,80,0,1,2,0,5,20,0,0,5,83,0
10448,26,59,1,0,0,0,5,15,0,4,0,5,0
5286,63,14,1,0,0,0,5,15,6,5,0,73,1
1800,81,73,1,0,2,0,5,6,5,5,5,73,0
8599,119,88,1,0,2,0,5,21,5,5,4,49,0
9719,5,84,0,0,2,0,5,19,6,5,4,158,0
3984,5,84,1,0,2,2,5,4,3,5,1,69,0
2768,63,14,1,0,2,0,5,19,3,5,3,43,0
9454,90,82,1,0,2,0,5,21,2,5,2,22,0
9389,64,79,1,0,2,0,5,14,2,5,0,31,0
